Glottocode,Code,Code_Orig,Sentences,Notes,CC_Pages,CC_Urls,Name,Script,Script_Type,Bytes_Per_Char,Family,Full_Classification,Minimal_Full_Classification,combined_t_0.0000_bpp,combined_t_0.0000_pps,combined_t_0.0000_pps_premium,combined_t_0.2578_bpp,combined_t_0.2578_pps,combined_t_0.2578_pps_premium,combined_t_0.4717_bpp,combined_t_0.4717_pps,combined_t_0.4717_pps_premium,combined_t_0.9434_bpp,combined_t_0.9434_pps,combined_t_0.9434_pps_premium,norm_entropy_t_0.4023_bpp,norm_entropy_t_0.4023_pps,norm_entropy_t_0.4023_pps_premium,norm_entropy_t_0.5293_bpp,norm_entropy_t_0.5293_pps,norm_entropy_t_0.5293_pps_premium,norm_entropy_t_0.7173_bpp,norm_entropy_t_0.7173_pps,norm_entropy_t_0.7173_pps_premium,norm_entropy_t_1.0322_bpp,norm_entropy_t_1.0322_pps,norm_entropy_t_1.0322_pps_premium,raw_entropy_t_1.2041_bpp,raw_entropy_t_1.2041_pps,raw_entropy_t_1.2041_pps_premium,raw_entropy_t_1.3340_bpp,raw_entropy_t_1.3340_pps,raw_entropy_t_1.3340_pps_premium,raw_entropy_t_1.5117_bpp,raw_entropy_t_1.5117_pps,raw_entropy_t_1.5117_pps_premium,raw_entropy_t_1.8193_bpp,raw_entropy_t_1.8193_pps,raw_entropy_t_1.8193_pps_premium,raw_monotonicity_t_0.2359_bpp,raw_monotonicity_t_0.2359_pps,raw_monotonicity_t_0.2359_pps_premium,raw_monotonicity_t_0.3662_bpp,raw_monotonicity_t_0.3662_pps,raw_monotonicity_t_0.3662_pps_premium,raw_monotonicity_t_0.5899_bpp,raw_monotonicity_t_0.5899_pps,raw_monotonicity_t_0.5899_pps_premium,raw_monotonicity_t_0.9439_bpp,raw_monotonicity_t_0.9439_pps,raw_monotonicity_t_0.9439_pps_premium
mode1248,ell,ell_Grek,997,,1086923125.0,1081601897.0,Greek,Grek,Alphabet,2 bytes,Indo-European,Indo-European > Classical Indo-European > Graeco-Phrygian > Greek > South Greek > Central Greek > Koineic Greek > Modern Koineic Greek > Nuclear Modern Greek,Indo-European > Graeco-Phrygian,2.0263,135.2798,3.7784,2.2701,120.7503,3.6792,2.5358,108.0963,3.5517,3.8445,71.2999,3.1007,3.144,87.1846,2.4198,3.5818,76.5286,2.3327,4.4125,62.1214,2.1662,6.6209,41.4012,1.7996,2.0279,135.1715,3.7511,2.304,118.9699,3.6273,2.7682,99.0221,3.4616,4.1996,65.2708,2.8401,2.2399,122.3791,3.3971,2.3887,114.7523,3.5025,2.7508,99.6489,3.4923,3.8465,71.2618,3.0978
stan1293,eng,eng_Latn,997,,88502069080.0,87766779120.0,English,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Germanic > Northwest Germanic > West Germanic > North Sea Germanic > Anglo-Frisian > Anglic > Later Anglic > Middle-Modern English > Macro-English,Indo-European > Germanic > West Germanic > North Sea Germanic,3.5099,35.8034,1.0,3.829,32.8195,1.0,4.129,30.4353,1.0,5.465,22.995,1.0,3.4879,36.0291,1.0,3.8304,32.8074,1.0,4.3821,28.677,1.0,5.4624,23.006,1.0,3.4873,36.0351,1.0,3.8315,32.7984,1.0,4.3931,28.6058,1.0,5.4681,22.9819,1.0,3.4884,36.0241,1.0,3.8356,32.7633,1.0,4.4042,28.5336,1.0,5.4628,23.004,1.0
espe1235,epo,epo_Latn,997,,16488806.0,16428426.0,Esperanto,Latn,Alphabet,1 byte,Artificial Language,Artificial Language > Esperantic,Artificial Language > Esperantic,2.0654,61.9759,1.731,2.5119,50.9589,1.5527,3.011,42.5115,1.3968,5.1523,24.8435,1.0804,2.8267,45.2839,1.2569,3.3536,38.1685,1.1634,4.4049,29.0592,1.0133,6.2931,20.34,0.8841,1.1512,111.1946,3.0857,1.1814,108.347,3.3034,1.2386,103.348,3.6128,1.4121,90.6439,3.9441,2.4428,52.3992,1.4546,2.7207,47.0481,1.436,3.3583,38.1153,1.3358,5.1366,24.9198,1.0833
basq1248,eus,eus_Latn,997,,64561327.0,63938667.0,Basque,Latn,Alphabet,1 byte,Isolate,Isolate,Isolate,2.0449,65.6991,1.835,2.6549,50.6058,1.5419,3.3417,40.2046,1.321,6.4897,20.7021,0.9003,2.7748,48.4183,1.3439,3.4554,38.8816,1.1851,5.1069,26.3079,0.9174,7.7886,17.2497,0.7498,1.1022,121.8947,3.3827,1.119,120.0652,3.6607,1.1493,116.9027,4.0867,1.2565,106.9278,4.6527,2.5822,52.0301,1.4443,2.9591,45.4032,1.3858,3.8282,35.0953,1.23,6.4644,20.7834,0.9035
ewee1241,ewe,ewe_Latn,997,,,,Ewe,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > Kwa Volta-Congo > Gbe > Western Gbe > Eweic,Atlantic-Congo > Volta-Congo > Kwa Volta-Congo > Gbe > Western Gbe,2.0088,67.2678,1.8788,2.5709,52.5597,1.6015,3.2944,41.0171,1.3477,6.3758,21.1936,0.9217,2.5549,52.8897,1.468,2.998,45.0712,1.3738,3.9482,34.2247,1.1935,7.0446,19.1815,0.8338,1.0834,124.7272,3.4613,1.0997,122.8746,3.7464,1.127,119.9017,4.1915,1.1875,113.7904,4.9513,2.4959,54.1384,1.5028,2.8857,46.8265,1.4292,3.8427,35.1645,1.2324,6.3628,21.2367,0.9232
faro1244,fao,fao_Latn,997,,8203838.0,8160846.0,Faroese,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Germanic > Northwest Germanic > North Germanic > West Scandinavian > Icelandic-Faroese,Indo-European > Germanic > North Germanic > West Scandinavian > Icelandic-Faroese,2.0501,67.2688,1.8788,2.6379,52.2808,1.593,3.3586,41.0612,1.3491,5.9186,23.3009,1.0133,2.7665,49.8495,1.3836,3.3946,40.6259,1.2383,4.748,29.0461,1.0129,7.1586,19.2648,0.8374,1.131,121.9348,3.3838,1.1549,119.4112,3.6408,1.1958,115.33,4.0317,1.3239,104.1715,4.5328,2.5503,54.0752,1.5011,2.954,46.6851,1.4249,3.8159,36.1404,1.2666,5.8892,23.4173,1.018
fiji1243,fij,fij_Latn,997,,191398.0,189932.0,Fijian,Latn,Alphabet,1 byte,Austronesian,Austronesian > Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > Central Pacific linkage > Tokalau Fijian > Eastern Fijian > Nuclear Eastern Fijian > Viwa-Lomaiviti-East Viti Levu,Austronesian > Eastern Malayo-Polynesian > Eastern Fijian,1.9032,77.1254,2.1541,2.236,65.6449,2.0002,2.6791,54.7894,1.8002,4.9329,29.7563,1.294,2.5848,56.7884,1.5762,2.9904,49.0853,1.4962,3.8674,37.9539,1.3235,6.2179,23.6068,1.0261,1.1349,129.338,3.5892,1.1708,125.3711,3.8225,1.2362,118.7412,4.1509,1.429,102.7192,4.4696,2.1853,67.1695,1.8646,2.4222,60.5988,1.8496,3.0115,48.7412,1.7082,4.885,30.0481,1.3062
fili1244,fil,fil_Latn,997,,,,Filipino,Latn,Alphabet,1 byte,Austronesian,Austronesian > Malayo-Polynesian > Greater Central Philippine > Central Philippine > Tagalogic > Tagalog-Filipino,Austronesian > Greater Central Philippine > Tagalogic,2.1889,72.2748,2.0187,2.4753,63.9117,1.9474,2.7952,56.5978,1.8596,4.148,38.1394,1.6586,2.5617,61.7573,1.7141,2.8782,54.9649,1.6754,3.5683,44.335,1.546,6.2029,25.5045,1.1086,1.2812,123.4784,3.4266,1.362,116.1565,3.5415,1.511,104.6991,3.6601,1.8391,86.0201,3.7429,2.437,64.9168,1.802,2.6213,60.3531,1.8421,3.03,52.2116,1.8298,4.1451,38.1655,1.6591
finn1318,fin,fin_Latn,997,,754585351.0,748584150.0,Finnish,Latn,Alphabet,1 byte,Uralic,Uralic > Finnic > Coastal Finnic > Neva > North Finnic > Nuclear Finnish,Uralic > Finnic > North Finnic,2.244,62.2026,1.7373,2.6862,51.9629,1.5833,3.1943,43.6981,1.4358,4.8473,28.7964,1.2523,2.805,49.7633,1.3812,3.2828,42.5196,1.296,4.2149,33.1163,1.1548,6.5718,21.2397,0.9232,1.512,92.317,2.5619,1.6146,86.4504,2.6358,1.7921,77.8887,2.7228,2.3178,60.2237,2.6205,2.5923,53.8465,1.4947,2.8972,48.1795,1.4705,3.5241,39.6088,1.3881,4.8341,28.8746,1.2552
fonn1241,fon,fon_Latn,997,,,,Fon,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > Kwa Volta-Congo > Gbe > Eastern Gbe > Fongbeic,Atlantic-Congo > Volta-Congo > Kwa Volta-Congo > Gbe > Eastern Gbe,2.0662,76.7312,2.1431,2.6223,60.4584,1.8421,3.293,48.1454,1.5819,5.9057,26.8455,1.1674,2.5757,61.5537,1.7084,3.0044,52.7703,1.6085,3.8796,40.8656,1.425,6.8038,23.3019,1.0129,1.0868,145.8816,4.0483,1.1047,143.5165,4.3757,1.1326,139.9779,4.8933,1.1984,132.2939,5.7564,2.548,62.2217,1.7272,2.9141,54.4052,1.6606,3.7571,42.1986,1.4789,5.8763,26.9799,1.1728
stan1290,fra,fra_Latn,997,,8938152817.0,8869369439.0,French,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Western Romance > Shifted Western Romance > Northwestern Shifted Romance > Gallo-Rhaetian > Oil > Central Oil > Macro-French > Global French,Indo-European > Italic > Italo-Western Romance > Western Romance > Shifted Western Romance > Northwestern Shifted Romance > Gallo-Rhaetian > Global French,3.0232,51.2828,1.4323,3.3815,45.8485,1.397,3.7373,41.4845,1.363,5.2462,29.5527,1.2852,3.1669,48.9559,1.3588,3.5275,43.9519,1.3397,4.1579,37.2879,1.3003,5.4362,28.5196,1.2397,2.6033,59.5547,1.6527,2.8977,53.5045,1.6313,3.3649,46.0752,1.6107,4.4704,34.681,1.5091,3.1079,49.8847,1.3848,3.4209,45.321,1.3833,4.0444,38.334,1.3435,5.2462,29.5527,1.2847
east2271,fur,fur_Latn,997,,,,Friulian,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Italo-Dalmatian > Italian Romance > Friulian,Indo-European > Italic > Italo-Western Romance > Italo-Dalmatian > Italian Romance > Friulian,2.1585,66.0782,1.8456,2.5775,55.336,1.6861,3.0605,46.6038,1.5312,5.0294,28.3591,1.2333,2.8941,49.2818,1.3678,3.3078,43.1194,1.3143,4.0752,34.999,1.2205,5.642,25.2798,1.0988,1.2871,110.8124,3.0751,1.355,105.2608,3.2093,1.4878,95.8686,3.3514,1.8863,75.6148,3.2902,2.5076,56.8776,1.5789,2.7769,51.3631,1.5677,3.3993,41.9579,1.4705,5.0258,28.3791,1.2337
nige1253,fuv,fuv_Latn,997,,,,Nigerian Fulfulde,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > North-Central Atlantic > Fula-Sereer > Fula > Eastern Fula,Atlantic-Congo > North-Central Atlantic > Fula-Sereer,1.9584,61.8826,1.7284,2.3272,52.0762,1.5867,2.7763,43.652,1.4343,5.1279,23.6339,1.0278,2.6644,45.4865,1.2625,3.08,39.348,1.1994,3.9131,30.9709,1.08,6.0611,19.995,0.8691,1.1122,108.9679,3.0239,1.1351,106.7723,3.2554,1.18,102.7041,3.5903,1.3278,91.2708,3.9714,2.2659,53.4855,1.4847,2.5149,48.1906,1.4709,3.1039,39.0451,1.3684,5.091,23.8054,1.0348
west2721,gaz,gaz_Latn,997,,927830.0,923231.0,West Central Oromo,Latn,Alphabet,1 byte,Afro-Asiatic,Afro-Asiatic > Cushitic > East Cushitic > Lowland East Cushitic > Southern Lowland East Cushitic > Mainstream Lowland East Cushitic > Oromoid > Nuclear Oromo,Afro-Asiatic > Cushitic > Oromoid,2.0032,75.681,2.1138,2.468,61.4293,1.8717,2.9793,50.8867,1.672,5.6478,26.8435,1.1674,2.6807,56.5557,1.5697,3.2274,46.9759,1.4319,4.5846,33.0692,1.1532,7.8964,19.1996,0.8345,1.0891,139.1996,3.8629,1.1094,136.654,4.1665,1.1536,131.4162,4.594,1.3079,115.9137,5.0437,2.4074,62.9769,1.7482,2.6921,56.3159,1.7189,3.3563,45.1705,1.5831,5.6253,26.9509,1.1716
scot1245,gla,gla_Latn,997,,2973293.0,2962154.0,Scottish Gaelic,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Celtic > Nuclear Celtic > Core Celtic > Insular Celtic > Goidelic > Modern Goidelic > Eastern Goidelic,Indo-European > Celtic > Goidelic > Eastern Goidelic,2.0662,78.4734,2.1918,2.6146,62.016,1.8896,3.2821,49.4032,1.6232,6.4429,25.1665,1.0944,2.6969,60.1224,1.6687,3.2197,50.3601,1.535,4.3879,36.9529,1.2886,7.3175,22.1585,0.9632,1.0886,148.9509,4.1335,1.1057,146.6469,4.4712,1.1353,142.8265,4.9929,1.2182,133.0983,5.7914,2.5479,63.6379,1.7665,2.9171,55.5848,1.6966,3.7754,42.9478,1.5052,6.4272,25.2277,1.0967
iris1253,gle,gle_Latn,997,,12046808.0,11970817.0,Irish,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Celtic > Nuclear Celtic > Core Celtic > Insular Celtic > Goidelic > Modern Goidelic,Indo-European > Celtic > Goidelic,2.0736,74.7823,2.0887,2.709,57.2437,1.7442,3.4573,44.8536,1.4737,7.033,22.0491,0.9589,2.7953,55.4754,1.5397,3.3669,46.0582,1.4039,4.5843,33.8265,1.1796,7.2074,21.5155,0.9352,1.0725,144.5838,4.0123,1.0884,142.4734,4.3439,1.1143,139.1645,4.8649,1.1921,130.0843,5.6603,2.631,58.9398,1.6361,3.0351,51.0923,1.5594,4.0058,38.7121,1.3567,6.9964,22.1645,0.9635
gali1258,glg,glg_Latn,997,,70206749.0,69830421.0,Galician,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Western Romance > Shifted Western Romance > Southwestern Shifted Romance > West Ibero-Romance > Galician Romance,Indo-European > Italic > Italo-Western Romance > Western Romance > Shifted Western Romance > Southwestern Shifted Romance > West Ibero-Romance > Galician Romance,2.4487,58.2116,1.6259,2.8664,49.7292,1.5152,3.335,42.7412,1.4043,4.9851,28.5938,1.2435,3.0351,46.9649,1.3035,3.4089,41.8154,1.2746,4.0469,35.2227,1.2283,5.3209,26.7894,1.1645,1.8653,76.4173,2.1206,2.0472,69.6269,2.1229,2.3601,60.3962,2.1113,3.1532,45.2066,1.9671,2.7187,52.4313,1.4555,3.0259,47.1073,1.4378,3.665,38.8937,1.3631,4.9611,28.7322,1.249
goan1235,gom,gom_Deva,997,dev only,,,Goan Konkani,Deva,Abugida,3 bytes,Indo-European,Indo-European > Classical Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Indo-Aryan Southern zone > Marathic > Marathi-Konkani,Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Indo-Aryan Southern zone,2.3544,136.0792,3.8007,2.5767,124.342,3.7887,2.7975,114.5286,3.763,3.698,86.6399,3.7678,3.4553,92.7242,2.5736,3.6737,87.2116,2.6583,4.1066,78.0191,2.7206,4.9825,64.3039,2.7951,3.1246,102.5376,2.8455,3.2754,97.8185,2.9824,3.4727,92.2598,3.2252,4.1004,78.1364,3.3999,2.5038,127.9609,3.5521,2.6503,120.8867,3.6897,2.9696,107.8887,3.7811,3.6603,87.5306,3.805
para1311,gug,gug_Latn,997,,,,Paraguayan Guaraní,Latn,Alphabet,1 byte,Tupian,Tupian > Eastern Tupian > Maweti-Guarani > Aweti-Guarani > Tupi-Guarani > Southern Tupi-Guarani > Tupi-Guarani Subgroup I > Tupi-Guarani Subgroup I.A > Paraguay-Brazil Guarani,Tupian,1.9949,68.7583,1.9204,2.5407,53.988,1.645,3.2613,42.0592,1.3819,6.3513,21.5968,0.9392,2.6077,52.6018,1.46,3.1399,43.6851,1.3316,4.3881,31.2588,1.09,7.7276,17.7503,0.7716,1.1463,119.665,3.3208,1.1686,117.3801,3.5788,1.2077,113.5737,3.9703,1.3149,104.3159,4.539,2.4585,55.7924,1.5488,2.8553,48.0401,1.4663,3.7847,36.2427,1.2702,6.3378,21.6429,0.9408
guja1252,guj,guj_Gujr,997,,20627706.0,20505300.0,Gujarati,Gujr,Abugida,3 bytes,Indo-European,Indo-European > Classical Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Midlands Indo-Aryan > Apabhramsic > Gujarati-Rajasthani > Gujaratic,Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Midlands Indo-Aryan > Apabhramsic,2.1639,145.8786,4.0744,2.3561,133.9819,4.0824,2.5848,122.1274,4.0127,3.5468,89.001,3.8705,3.3714,93.6319,2.5988,3.5737,88.332,2.6924,4.0698,77.5647,2.7048,4.8944,64.4965,2.8035,3.0801,102.4885,2.8441,3.1727,99.4965,3.0336,3.2815,96.1956,3.3628,3.7114,85.0552,3.701,2.2871,138.0201,3.8313,2.434,129.6921,3.9585,2.7362,115.3691,4.0433,3.5129,89.8596,3.9063
hait1244,hat,hat_Latn,997,,3318663.0,3308474.0,Haitian Creole,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Western Romance > Shifted Western Romance > Northwestern Shifted Romance > Gallo-Rhaetian > Oil > Central Oil > Macro-French > Circum-Caribbean French,Indo-European > Italic > Italo-Western Romance > Western Romance > Shifted Western Romance > Northwestern Shifted Romance > Gallo-Rhaetian > Circum-Caribbean French,2.0466,58.2357,1.6265,2.5186,47.322,1.4419,3.0578,38.9769,1.2806,5.6069,21.2568,0.9244,2.8596,41.678,1.1568,3.4043,35.01,1.0671,4.4142,27.0,0.9415,5.9371,20.0742,0.8726,1.0939,108.9488,3.0234,1.1133,107.0502,3.2639,1.1474,103.8706,3.6311,1.2473,95.5507,4.1577,2.4597,48.4554,1.3451,2.7606,43.1725,1.3177,3.4552,34.4935,1.2089,5.6018,21.2758,0.9249
haus1257,hau,hau_Latn,997,,4487502.0,4460085.0,Hausa,Latn,Alphabet,1 byte,Afro-Asiatic,Afro-Asiatic > Chadic > West Chadic > West Chadic A > West Chadic A.1,Afro-Asiatic > Chadic,1.9298,71.5737,1.9991,2.2688,60.8796,1.855,2.6834,51.4734,1.6912,5.0046,27.5988,1.2002,2.6782,51.5717,1.4314,3.1016,44.5316,1.3574,3.9382,35.0722,1.223,5.9575,23.1846,1.0078,1.1036,125.1565,3.4732,1.1272,122.5306,3.7359,1.1734,117.7131,4.115,1.3272,104.0672,4.5282,2.2171,62.2989,1.7294,2.4439,56.5176,1.725,2.9988,46.0592,1.6142,4.9854,27.7051,1.2044
hebr1245,heb,heb_Hebr,997,,461968429.0,458572341.0,Hebrew,Hebr,Abjad,2 bytes,Afro-Asiatic,Afro-Asiatic > Semitic > West Semitic > Central Semitic > Northwest Semitic > Canaanite > Hebrewic,Afro-Asiatic > Semitic > Central Semitic > Northwest Semitic,2.0977,83.4213,2.33,2.148,81.4674,2.4823,2.1853,80.0762,2.631,2.2824,76.669,3.3342,2.2793,76.7743,2.1309,2.3266,75.2116,2.2925,2.4736,70.7412,2.4668,3.4096,51.323,2.2309,1.9887,87.991,2.4418,2.1014,83.2718,2.5389,2.1835,80.1404,2.8015,2.2426,78.0301,3.3953,2.139,81.8104,2.271,2.1667,80.7633,2.4651,2.207,79.2879,2.7788,2.2824,76.668,3.3328
hind1269,hin,hin_Deva,997,,297818592.0,296664138.0,Hindi,Deva,Abugida,3 bytes,Indo-European,Indo-European > Classical Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Midlands Indo-Aryan > Shaurasenic > Indo-Aryan Central zone > Western Hindi > Hindustani,Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Midlands Indo-Aryan > Shaurasenic > Indo-Aryan Central zone,2.3572,137.1214,3.8298,2.5683,125.8495,3.8346,2.7783,116.34,3.8225,3.9181,82.4945,3.5875,3.594,89.9338,2.4961,3.8023,85.007,2.5911,4.2552,75.9589,2.6488,5.1481,62.7854,2.7291,3.297,98.0351,2.7205,3.4639,93.3109,2.845,3.7084,87.1605,3.047,4.4223,73.0893,3.1803,2.4731,130.6941,3.628,2.6184,123.4443,3.7678,3.002,107.668,3.7734,3.8746,83.4203,3.6263
chha1249,hne,hne_Deva,997,,,,Chhattisgarhi,Deva,Abugida,3 bytes,Indo-European,Indo-European > Classical Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Midlands Indo-Aryan > Shaurasenic > Eastern Hindi,Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Midlands Indo-Aryan > Shaurasenic > Eastern Hindi,2.3796,130.9107,3.6564,2.5623,121.5777,3.7044,2.7748,112.2638,3.6886,3.7272,83.5787,3.6346,3.4914,89.2237,2.4764,3.6865,84.5025,2.5757,4.1135,75.7302,2.6408,4.9613,62.7894,2.7293,3.222,96.683,2.683,3.3509,92.9639,2.8344,3.5417,87.9559,3.0748,4.1687,74.7272,3.2516,2.4797,125.6279,3.4873,2.6182,118.9799,3.6315,2.9809,104.5035,3.6625,3.6855,84.5246,3.6743
croa1245,hrv,hrv_Latn,997,,398007249.0,395925092.0,Croatian,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Balto-Slavic > Slavic > South Slavic > Western South Slavic > Serbian-Croatian-Bosnian > Shtokavski > New Shtokavian > Eastern Herzegovinian Shtokavian,Indo-European > Balto-Slavic > Slavic > South Slavic > Western South Slavic > Serbian-Croatian-Bosnian,2.1673,58.8335,1.6432,2.5933,49.1705,1.4982,3.0661,41.5878,1.3664,4.509,28.2798,1.2298,2.9595,43.0863,1.1959,3.3755,37.7763,1.1515,4.1501,30.7252,1.0714,5.7973,21.995,0.9561,1.4103,90.4183,2.5092,1.5134,84.2548,2.5689,1.7009,74.9679,2.6207,2.1763,58.5928,2.5495,2.5222,50.5557,1.4034,2.7948,45.6249,1.3926,3.3628,37.9188,1.3289,4.5056,28.3009,1.2303
hung1274,hun,hun_Latn,997,,1075637261.0,1069342197.0,Hungarian,Latn,Alphabet,1 byte,Uralic,Uralic > Hungaric,Uralic > Hungaric,2.3144,62.8265,1.7548,2.6983,53.8877,1.6419,3.1048,46.8315,1.5387,4.3894,33.1264,1.4406,2.9215,49.7703,1.3814,3.3241,43.7422,1.3333,4.0566,35.8435,1.2499,5.7447,25.3109,1.1002,1.6539,87.9168,2.4398,1.7942,81.0401,2.4709,2.0513,70.8837,2.4779,2.7355,53.1545,2.3129,2.5942,56.0502,1.5559,2.8461,51.0893,1.5593,3.3432,43.4925,1.5243,4.383,33.1745,1.4421
nucl1235,hye,hye_Armn,997,,65590629.0,65263010.0,Armenian,Armn,Alphabet,2 bytes,Indo-European,Indo-European > Classical Indo-European > Armenic > Eastern-Western Armenian,Indo-European > Armenic,1.9753,130.8806,3.6555,2.1507,120.2026,3.6625,2.3145,111.6981,3.67,2.7899,92.664,4.0297,2.7316,94.6409,2.6268,2.876,89.8897,2.7399,3.2037,80.6971,2.814,4.5367,56.986,2.477,1.4854,174.0481,4.83,1.635,158.1244,4.8211,1.8511,139.662,4.8823,2.2905,112.8696,4.9112,2.1349,121.0963,3.3615,2.2304,115.9097,3.5378,2.4106,107.2447,3.7585,2.7901,92.658,4.0279
nucl1417,ibo,ibo_Latn,997,,1053902.0,1050050.0,Igbo,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > Benue-Congo > Igboid > Nuclear Igboid > Central-Northern Igbo,Atlantic-Congo > Volta-Congo > Benue-Congo > Igboid,2.1018,71.4724,1.9962,2.551,58.8877,1.7943,3.0957,48.5246,1.5944,5.088,29.5246,1.284,2.5192,59.6309,1.6551,3.018,49.7743,1.5172,4.107,36.5767,1.2755,7.088,21.1936,0.9212,1.1632,129.1414,3.5838,1.1854,126.7302,3.8639,1.219,123.2307,4.3079,1.3006,115.5015,5.0258,2.4765,60.659,1.6838,2.7849,53.9408,1.6464,3.4735,43.2477,1.5157,5.0678,29.6419,1.2886
ilok1237,ilo,ilo_Latn,997,,,,Ilocano,Latn,Alphabet,1 byte,Austronesian,Austronesian > Malayo-Polynesian > Northern Luzon,Austronesian > Northern Luzon,2.0503,74.3671,2.0771,2.4096,63.2788,1.9281,2.8764,53.011,1.7418,5.1225,29.7663,1.2945,2.5971,58.7121,1.6296,3.01,50.657,1.5441,3.9619,38.4865,1.3421,7.0485,21.6329,0.9403,1.1542,132.1083,3.6661,1.1912,127.999,3.9026,1.2688,120.1725,4.201,1.4903,102.3139,4.4519,2.3579,64.667,1.7951,2.6065,58.4995,1.7855,3.2355,47.1274,1.6516,5.1222,29.7683,1.294
indo1316,ind,ind_Latn,997,,1734815027.0,1724070898.0,Indonesian,Latn,Alphabet,1 byte,Austronesian,Austronesian > Malayo-Polynesian > Malayo-Chamic > Malayic > Nuclear Malayic > Standard Malay-Indonesian,Austronesian > Malayo-Chamic > Malayic > Standard Malay-Indonesian,2.4172,56.5928,1.5807,2.7804,49.2006,1.4991,3.1979,42.7773,1.4055,4.7766,28.6389,1.2454,2.9992,45.6108,1.2659,3.3437,40.9117,1.247,3.9557,34.5817,1.2059,5.4124,25.2748,1.0986,1.8505,73.9248,2.0515,2.045,66.8917,2.0395,2.3651,57.8405,2.022,3.0188,45.3149,1.9718,2.6388,51.8405,1.4391,2.9277,46.7242,1.4261,3.5151,38.9168,1.3639,4.7706,28.675,1.2465
icel1247,isl,isl_Latn,997,,77405745.0,76854819.0,Icelandic,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Germanic > Northwest Germanic > North Germanic > West Scandinavian > Icelandic-Faroese,Indo-European > Germanic > North Germanic > West Scandinavian > Icelandic-Faroese,2.0263,67.9539,1.898,2.6847,51.2889,1.5628,3.4574,39.8265,1.3086,6.4589,21.319,0.9271,2.7625,49.8445,1.3835,3.4556,39.8475,1.2146,4.9315,27.9218,0.9737,7.8663,17.5045,0.7609,1.1033,124.7984,3.4632,1.1207,122.8666,3.7461,1.152,119.5326,4.1786,1.2546,109.7523,4.7756,2.6024,52.9107,1.4688,3.0363,45.3501,1.3842,4.0036,34.3932,1.2054,6.4355,21.3962,0.9301
ital1282,ita,ita_Latn,997,,4769480161.0,4737665600.0,Italian,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Italo-Dalmatian > Italian Romance > Central Italian Romance,Indo-European > Italic > Italo-Western Romance > Italo-Dalmatian > Italian Romance > Central Italian Romance,2.6269,56.5817,1.5803,3.0542,48.665,1.4828,3.5531,41.8325,1.3745,5.2772,28.1655,1.2249,3.1482,47.2116,1.3104,3.5205,42.2197,1.2869,4.126,36.0241,1.2562,5.3521,27.7713,1.2071,2.1966,67.666,1.8778,2.4607,60.4032,1.8417,2.892,51.3942,1.7966,3.8521,38.5848,1.6789,2.8589,51.99,1.4432,3.213,46.2598,1.4119,3.9245,37.8736,1.3273,5.2757,28.1735,1.2247
